,sens,start,stop,path,file
4997,2,31200,35190,Programs/11/11041/A11041/From_CM/,C11041A Region 00_18_52_501 to 00_19_53_813 (08 _ 09).wav
4998,2,0,3990,Programs/11/11041/A11041/From_CM/,C11041A Region 00_19_53_813 to 00_20_55_738 (09 _ 10).wav
4999,2,41970,45960,Programs/11/11041/A11041/From_CM/,C11041A Region 00_19_53_813 to 00_20_55_738 (09 _ 10).wav
5000,2,0,3990,Programs/11/11041/A11041/From_CM/,C11041A Region 00_20_55_738 to 00_21_57_589 (10 _ 11).wav
5001,2,7800,11790,Programs/11/11041/A11041/From_CM/,C11041A Region 00_20_55_738 to 00_21_57_589 (10 _ 11).wav
5002,2,35580,39570,Programs/11/11041/A11041/From_CM/,C11041A Region 00_20_55_738 to 00_21_57_589 (10 _ 11).wav
5003,2,0,3990,Programs/11/11041/A11041/From_CM/,C11041A Region 00_21_57_589 to 00_22_30_090 (11 _ 12).wav
5004,2,240,4230,Programs/11/11041/A11041/From_CM/,C11041B Region 00_00_00_000 to 00_01_00_071 (01 _ 03).wav
5005,2,39960,43950,Programs/11/11041/A11041/From_CM/,C11041B Region 00_00_00_000 to 00_01_00_071 (01 _ 03).wav
5006,2,0,3990,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5007,2,17580,21570,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5008,2,25260,29250,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5009,2,30810,34800,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5010,2,37650,41640,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5011,2,42570,46560,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5012,2,48480,52470,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5013,2,53040,57030,Programs/11/11041/A11041/From_CM/,C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav
5014,2,0,3990,Programs/11/11041/A11041/From_CM/,C11041B Region 00_02_02_032 to 00_03_03_359 (04 _ 05).wav
5015,2,10140,14130,Programs/11/11041/A11041/From_CM/,C11041B Region 00_02_02_032 to 00_03_03_359 (04 _ 05).wav
5016,2,44100,48090,Programs/11/11041/A11041/From_CM/,C11041B Region 00_02_02_032 to 00_03_03_359 (04 _ 05).wav
5017,2,51690,55680,Programs/11/11041/A11041/From_CM/,C11041B Region 00_02_02_032 to 00_03_03_359 (04 _ 05).wav
5018,2,0,3990,Programs/11/11041/A11041/From_CM/,C11041B Region 00_03_03_360 to 00_04_04_917 (05 _ 06).wav
5019,2,0,3990,Programs/11/11041/A11041/From_CM/,C11041B Region 00_04_04_917 to 00_04_41_642 (06 _ 07).wav
5020,2,7500,11490,Programs/11/11041/A11041/From_CM/,C11041B Region 00_04_04_917 to 00_04_41_642 (06 _ 07).wav
5021,2,14340,18330,Programs/11/11041/A11041/From_CM/,C11041B Region 00_04_04_917 to 00_04_41_642 (06 _ 07).wav
5022,2,20400,24390,Programs/11/11041/A11041/From_CM/,C11041B Region 00_04_04_917 to 00_04_41_642 (06 _ 07).wav
5023,2,0,3990,Programs/11/11210/A11210/PM-0911/,A11210-03.wav
5024,2,420,4410,Programs/11/11210/A11210/PM-0911/,A11210-07.wav
5025,2,840,4830,Programs/11/11210/A11210/PM-0911/,A11210-09.wav
5026,2,870,4860,Programs/11/11210/A11210/PM-0911/,A11210-15.wav
5027,2,30390,34380,Programs/11/11210/A11210/PM-0911/,A11210-15.wav
5028,2,240,4230,Programs/11/11291/A11291/MM/,A11291-01.wav
5029,2,780,4770,Programs/11/11291/A11291/MM/,A11291-04.wav
5030,2,780,4770,Programs/11/11291/A11291/MM/,A11291-07.wav
5031,2,1140,5130,Programs/11/11291/A11291/MM/,A11291-09.wav
5032,2,1020,5010,Programs/11/11291/A11291/MM/,A11291-12.wav
5033,2,900,4890,Programs/11/11291/A11291/MM/,A11291-15.wav
5034,2,990,4980,Programs/11/11291/A11291/MM/,A11291-17.wav
5035,2,240,4230,Programs/11/11641/A11641/From_CM/,A11641-01.wav
5036,2,720,4710,Programs/11/11641/A11641/From_CM/,A11641-19.wav
5037,2,0,3990,Programs/11/11701/A11701/From_CM/,A11701-01.wav
5038,2,390,4380,Programs/11/11701/A11701/From_CM/,A11701-04.wav
5039,2,570,4560,Programs/11/11701/A11701/From_CM/,A11701-11.wav
5040,2,690,4680,Programs/11/11701/A11701/From_CM/,A11701-12.wav
5041,2,480,4470,Programs/11/11701/A11701/From_CM/,A11701-21.wav
5042,2,1980,5970,Programs/13/13560/A13560/PM-1112/,A13560-012.wav
5043,2,8760,12750,Programs/13/13560/A13560/PM-1112/,A13560-012.wav
5044,2,15960,19950,Programs/13/13560/A13560/PM-1112/,A13560-012.wav
5045,2,23070,27060,Programs/13/13560/A13560/PM-1112/,A13560-012.wav
5046,2,29880,33870,Programs/13/13560/A13560/PM-1112/,A13560-012.wav
5047,2,36690,40680,Programs/13/13560/A13560/PM-1112/,A13560-012.wav
5048,2,1260,5250,Programs/13/13591/A13591/PM-1111/,A13591-019.wav
5049,2,8040,12030,Programs/13/13591/A13591/PM-1111/,A13591-019.wav
5050,2,15210,19200,Programs/13/13591/A13591/PM-1111/,A13591-019.wav
5051,2,22320,26310,Programs/13/13591/A13591/PM-1111/,A13591-019.wav
5052,2,29130,33120,Programs/13/13591/A13591/PM-1111/,A13591-019.wav
5053,2,35940,39930,Programs/13/13591/A13591/PM-1111/,A13591-019.wav
5054,2,360,4350,Programs/14/14751/A14751/From_CM/,A14751-09.wav
5055,2,240,4230,Programs/14/14960/A14960/From_CM/,C14960A Region 00_28_59_252 to 00_30_24_577 (05 _ .wav
5056,2,44490,48480,Programs/14/14960/A14960/From_CM/,C14960A Region 00_28_59_252 to 00_30_24_577 (05 _ .wav
5057,2,420,4410,Programs/15/15580/A15580/MM/,A15580-01.wav
5058,2,600,4590,Programs/15/15601/A15601/MM/,A15601-01.wav
5059,2,630,4620,Programs/15/15601/A15601/MM/,A15601-03.wav
5060,2,510,4500,Programs/15/15601/A15601/MM/,A15601-10.wav
5061,2,240,4230,Programs/15/15601/A15601/MM/,A15601-12.wav
5062,2,270,4260,Programs/15/15601/A15601/MM/,A15601-14.wav
5063,2,750,4740,Programs/15/15601/A15601/MM/,A15601-20.wav
5064,2,240,4230,Programs/15/15971/A15971/From_CM/,A15971-01.wav
5065,2,510,4500,Programs/15/15971/A15971/From_CM/,A15971-05.wav
5066,2,480,4470,Programs/15/15971/A15971/From_CM/,A15971-13.wav
5067,2,270,4260,Programs/15/15971/A15971/From_CM/,A15971-16.wav
5068,2,2700,6690,Programs/16/16011/A16011/MM/,A16011-03.wav
5069,2,8160,12150,Programs/16/16011/A16011/MM/,A16011-03.wav
5070,2,29700,33690,Programs/16/16011/A16011/MM/,A16011-03.wav
5071,2,35430,39420,Programs/16/16011/A16011/MM/,A16011-03.wav
5072,2,41040,45030,Programs/16/16011/A16011/MM/,A16011-03.wav
5073,2,45780,49770,Programs/16/16011/A16011/MM/,A16011-03.wav
5074,2,900,4890,Programs/16/16011/A16011/MM/,A16011-13.wav
5075,2,6480,10470,Programs/16/16011/A16011/MM/,A16011-13.wav
5076,2,28110,32100,Programs/16/16011/A16011/MM/,A16011-13.wav
5077,2,34260,38250,Programs/16/16011/A16011/MM/,A16011-13.wav
5078,2,39960,43950,Programs/16/16011/A16011/MM/,A16011-13.wav
5079,2,44790,48780,Programs/16/16011/A16011/MM/,A16011-13.wav
5080,2,660,4650,Programs/20/20731/A20731/PM-0905/,A20731-01.wav
5081,2,960,4950,Programs/20/20731/A20731/PM-0905/,A20731-10.wav
5082,2,690,4680,Programs/62/62436/A62436/MM/,A62436-01.wav
5083,2,0,3990,Programs/62/62436/A62436/MM/,A62436-07.wav
5084,2,600,4590,Programs/60/60048/A60048/PM-0906/,A60048-01.wav
5085,2,630,4620,Programs/60/60048/A60048/PM-0906/,A60048-03.wav
5086,2,240,4230,Programs/60/60048/A60048/PM-0906/,A60048-05.wav
5087,2,480,4470,Programs/60/60048/A60048/PM-0906/,A60048-07.wav
5088,2,240,4230,Programs/60/60048/A60048/PM-0906/,A60048-09.wav
5089,2,450,4440,Programs/60/60048/A60048/PM-0906/,A60048-11.wav
5090,2,270,4260,Programs/60/60048/A60048/PM-0906/,A60048-13.wav
5091,2,240,4230,Programs/60/60048/A60048/PM-0906/,A60048-15.wav
5092,2,480,4470,Programs/60/60048/A60048/PM-0906/,A60048-17.wav
5093,2,420,4410,Programs/60/60048/A60048/PM-0906/,A60048-19.wav
5094,2,840,4830,Programs/60/60048/A60048/PM-0906/,A60048-21.wav
5095,2,540,4530,Programs/62/62444/A62444/From_CM/,C62444A Region 00_00_00_000 to 00_01_01_610 (01 _ 02).wav
5096,2,330,4320,Programs/62/62444/A62444/From_CM/,C62444B Region 00_00_00_000 to 00_01_00_671 (01 _ 02).wav
5097,2,540,4530,Programs/62/62444/A62444/From_CM/,C62444B Region 00_20_39_381 to 00_21_39_797 (07 _ 08).wav
5098,2,240,4230,Programs/74/74920/A74920/PM-From-CM/,A74920-01.wav
5099,2,240,4230,Programs/74/74920/A74920/PM-From-CM/,A74920-08.wav
5100,2,390,4380,Programs/17/17201/A17201/From_CM/,C17201A Region 00_07_49_845 to 00_08_18_175 (04 _ 05).wav
5101,2,360,4350,Programs/17/17201/A17201/From_CM/,C17201A Region 00_15_17_802 to 00_15_58_306 (07 _ 08).wav
5102,2,10110,14100,Programs/17/17201/A17201/From_CM/,C17201A Region 00_15_17_802 to 00_15_58_306 (07 _ 08).wav
5103,2,16590,20580,Programs/17/17201/A17201/From_CM/,C17201A Region 00_15_17_802 to 00_15_58_306 (07 _ 08).wav
5104,2,24270,28260,Programs/17/17201/A17201/From_CM/,C17201A Region 00_15_17_802 to 00_15_58_306 (07 _ 08).wav
5105,2,240,4230,Programs/17/17201/A17201/From_CM/,C17201B Region 00_08_08_106 to 00_08_24_447 (04 _ 05).wav
5106,2,180,4170,Programs/17/17440/A17440/From_CM/,C17440A Region 00_00_00_000 to 00_00_36_351 (01 _ 03).wav
5107,2,10380,14370,Programs/17/17440/A17440/From_CM/,C17440A Region 00_00_00_000 to 00_00_36_351 (01 _ 03).wav
5108,2,26970,30960,Programs/17/17440/A17440/From_CM/,C17440A Region 00_00_00_000 to 00_00_36_351 (01 _ 03).wav
5109,2,630,4620,Programs/17/17440/A17440/From_CM/,C17440A Region 00_04_34_944 to 00_05_11_125 (04 _ 05).wav
5110,2,450,4440,Programs/17/17440/A17440/From_CM/,C17440B Region 00_00_00_000 to 00_00_36_522 (01 _ 02).wav
5111,2,240,4230,Programs/17/17440/A17440/From_CM/,C17440B Region 00_04_34_688 to 00_05_10_399 (03 _ 04).wav
5112,2,420,4410,Programs/17/17440/A17440/From_CM/,C17440B Region 00_08_31_829 to 00_09_07_037 (05 _ 06).wav
5113,2,240,4230,Programs/17/17331/A17331/MM/,A17331-01.wav
5114,2,1080,5070,Programs/17/17331/A17331/MM/,A17331-09.wav
5115,2,240,4230,Programs/17/17481/A17481/MM/,A17481-01.wav
5116,2,1380,5370,Programs/17/17481/A17481/MM/,A17481-09.wav
5117,2,330,4320,Programs/17/17590/A17590/From_CM/,C17590A Region 00_00_00_000 to 00_00_58_197 (01 _ 02).wav
5118,2,960,4950,Programs/17/17590/A17590/From_CM/,C17590A Region 00_09_49_141 to 00_10_13_546 (03 _ 04).wav
5119,2,9960,13950,Programs/17/17590/A17590/From_CM/,C17590A Region 00_09_49_141 to 00_10_13_546 (03 _ 04).wav
5120,2,4200,8190,Programs/17/17590/A17590/From_CM/,C17590A Region 00_14_34_836 to 00_15_36_222 (06 _ 07).wav
5121,2,2040,6030,Programs/17/17841/A17841/From_CM/,C17841A(07).wav
5122,2,34080,38070,Programs/17/17841/A17841/From_CM/,C17841A(07).wav
5123,2,69420,73410,Programs/17/17841/A17841/From_CM/,C17841A(07).wav
5124,2,240,4230,Programs/17/17960/A17960/From_CM/,C17960A Region 00_00_00_000 to 00_00_21_072 (01 _ 02).wav
5125,2,450,4440,Programs/17/17960/A17960/From_CM/,C17960B Region 00_00_00_000 to 00_00_16_996 (01 _ 02).wav
5126,2,270,4260,Programs/18/18611/A18611/From_CM/,C18611A(01).wav
5127,2,990,4980,Programs/18/18611/A18611/From_CM/,C18611A(17).wav
5128,2,240,4230,Programs/18/18830/A18830/From_CM/,C18830A(09).wav
5129,2,240,4230,Programs/84/84140/A84140/PM-0804/,A84140-01.wav
5130,2,690,4680,Programs/84/84140/A84140/PM-0804/,A84140-03.wav
5131,2,158790,162780,Programs/84/84140/A84140/PM-0804/,A84140-03.wav
5132,2,600,4590,Programs/84/84140/A84140/PM-0804/,A84140-05.wav
5133,2,7680,11670,Programs/84/84140/A84140/PM-0804/,A84140-05.wav
5134,2,1230,5220,Programs/84/84140/A84140/PM-0804/,A84140-07.wav
5135,2,690,4680,Programs/84/84140/A84140/PM-0804/,A84140-09.wav
5136,2,6300,10290,Programs/84/84140/A84140/PM-0804/,A84140-09.wav
5137,2,270,4260,Programs/19/19650/A19650/From_CM/,C19650A Region 00_00_00_000 to 00_00_19_455 (01 _ 02).wav
5138,2,8970,12960,Programs/19/19650/A19650/From_CM/,C19650A Region 00_00_00_000 to 00_00_19_455 (01 _ 02).wav
5139,2,330,4320,Programs/19/19650/A19650/From_CM/,C19650A Region 00_24_36_010 to 00_24_48_042 (10 _ 11).wav
5140,2,240,4230,Programs/19/19650/A19650/From_CM/,C19650A Region 00_28_18_688 to 00_28_43_986 (12 _ 13).wav
5141,2,11310,15300,Programs/19/19650/A19650/From_CM/,C19650A Region 00_28_18_688 to 00_28_43_986 (12 _ 13).wav
5142,2,240,4230,Programs/19/19650/A19650/From_CM/,C19650B Region 00_00_00_000 to 00_00_06_719 (01 _ 02).wav
5143,2,240,4230,Programs/20/20040/A20040/From_CM/,C20040B Region 00_03_28_762 to 00_03_45_962 (02 _ 03).wav
5144,2,270,4260,Programs/20/20170/A20170/From_CM/,C20170B Region 00_00_00_000 to 00_00_06_314 (01 _ 02).wav
5145,2,1590,5580,Programs/20/20281/A20281/PM-0902/,A20281-07.wav
5146,2,21570,25560,Programs/20/20281/A20281/PM-0902/,A20281-07.wav
5147,2,26550,30540,Programs/20/20281/A20281/PM-0902/,A20281-07.wav
5148,2,41670,45660,Programs/20/20281/A20281/PM-0902/,A20281-07.wav
5149,2,51360,55350,Programs/20/20281/A20281/PM-0902/,A20281-07.wav
5150,2,0,3990,Programs/20/20700/A20700/PM-0905/,A20700-04.wav
5151,2,840,4830,Programs/20/20700/A20700/PM-0905/,A20700-06.wav
5152,2,240,4230,Programs/20/20920/A20920/From_CM/,C20920A Region 00_00_00_000 to 00_01_00_371 (01 _ 02).wav
5153,2,16110,20100,Programs/20/20920/A20920/From_CM/,C20920A Region 00_00_00_000 to 00_01_00_371 (01 _ 02).wav
5154,2,22290,26280,Programs/20/20920/A20920/From_CM/,C20920A Region 00_00_00_000 to 00_01_00_371 (01 _ 02).wav
5155,2,34590,38580,Programs/20/20920/A20920/From_CM/,C20920A Region 00_00_00_000 to 00_01_00_371 (01 _ 02).wav
5156,2,43920,47910,Programs/20/20920/A20920/From_CM/,C20920A Region 00_00_00_000 to 00_01_00_371 (01 _ 02).wav
5157,2,53940,57930,Programs/20/20920/A20920/From_CM/,C20920A Region 00_00_00_000 to 00_01_00_371 (01 _ 02).wav
5158,2,0,3990,Programs/20/20920/A20920/From_CM/,C20920A Region 00_02_21_363 to 00_02_51_177 (03 _ 04).wav
5159,2,480,4470,Programs/20/20920/A20920/From_CM/,C20920A Region 00_07_36_411 to 00_08_05_947 (05 _ 06).wav
5160,2,390,4380,Programs/20/20920/A20920/From_CM/,C20920A Region 00_13_43_147 to 00_14_13_937 (07 _ 08).wav
5161,2,5700,9690,Programs/20/20920/A20920/From_CM/,C20920A Region 00_13_43_147 to 00_14_13_937 (07 _ 08).wav
5162,2,300,4290,Programs/20/20920/A20920/From_CM/,C20920A Region 00_17_16_933 to 00_17_48_489 (09 _ 10).wav
5163,2,660,4650,Programs/20/20920/A20920/From_CM/,C20920B Region 00_00_00_000 to 00_01_00_464 (01 _ 02).wav
5164,2,16410,20400,Programs/20/20920/A20920/From_CM/,C20920B Region 00_00_00_000 to 00_01_00_464 (01 _ 02).wav
5165,2,22590,26580,Programs/20/20920/A20920/From_CM/,C20920B Region 00_00_00_000 to 00_01_00_464 (01 _ 02).wav
5166,2,34890,38880,Programs/20/20920/A20920/From_CM/,C20920B Region 00_00_00_000 to 00_01_00_464 (01 _ 02).wav
5167,2,44250,48240,Programs/20/20920/A20920/From_CM/,C20920B Region 00_00_00_000 to 00_01_00_464 (01 _ 02).wav
5168,2,54270,58260,Programs/20/20920/A20920/From_CM/,C20920B Region 00_00_00_000 to 00_01_00_464 (01 _ 02).wav
5169,2,390,4380,Programs/20/20920/A20920/From_CM/,C20920B Region 00_03_36_224 to 00_04_07_640 (03 _ 04).wav
5170,2,5700,9690,Programs/20/20920/A20920/From_CM/,C20920B Region 00_03_36_224 to 00_04_07_640 (03 _ 04).wav
5171,2,15330,19320,Programs/20/20920/A20920/From_CM/,C20920B Region 00_03_36_224 to 00_04_07_640 (03 _ 04).wav
5172,2,360,4350,Programs/20/20920/A20920/From_CM/,C20920B Region 00_05_58_910 to 00_06_29_561 (05 _ 06).wav
5173,2,330,4320,Programs/20/20920/A20920/From_CM/,C20920B Region 00_07_46_326 to 00_08_17_940 (07 _ 08).wav
5174,2,300,4290,Programs/20/20920/A20920/From_CM/,C20920B Region 00_10_21_853 to 00_10_53_258 (09 _ 10).wav
5175,2,390,4380,Programs/20/20920/A20920/From_CM/,C20920B Region 00_15_57_056 to 00_16_28_775 (11 _ 12).wav
5176,2,5700,9690,Programs/20/20920/A20920/From_CM/,C20920B Region 00_15_57_056 to 00_16_28_775 (11 _ 12).wav
5177,2,330,4320,Programs/20/20920/A20920/From_CM/,C20920B Region 00_20_36_474 to 00_22_40_544 (13 _ 14).wav
5178,2,240,4230,Programs/21/21440/A21440/From_CM/,C21440A Region 00_03_10_976 to 00_04_00_127 (03 _ 04).wav
5179,2,24510,28500,Programs/21/21440/A21440/From_CM/,C21440A Region 00_03_10_976 to 00_04_00_127 (03 _ 04).wav
5180,2,270,4260,Programs/21/21440/A21440/From_CM/,C21440A Region 00_05_42_197 to 00_06_30_943 (05 _ 06).wav
5181,2,12120,16110,Programs/21/21440/A21440/From_CM/,C21440A Region 00_05_42_197 to 00_06_30_943 (05 _ 06).wav
5182,2,24300,28290,Programs/21/21440/A21440/From_CM/,C21440A Region 00_05_42_197 to 00_06_30_943 (05 _ 06).wav
5183,2,120,4110,Programs/21/21440/A21440/From_CM/,C21440A Region 00_07_48_608 to 00_08_36_991 (07 _ 08).wav
5184,2,12180,16170,Programs/21/21440/A21440/From_CM/,C21440A Region 00_07_48_608 to 00_08_36_991 (07 _ 08).wav
5185,2,24330,28320,Programs/21/21440/A21440/From_CM/,C21440A Region 00_07_48_608 to 00_08_36_991 (07 _ 08).wav
5186,2,240,4230,Programs/21/21440/A21440/From_CM/,C21440A Region 00_10_31_680 to 00_11_03_850 (09 _ 10).wav
5187,2,300,4290,Programs/21/21440/A21440/From_CM/,C21440A Region 00_13_46_325 to 00_14_19_391 (11 _ 12).wav
5188,2,180,4170,Programs/21/21440/A21440/From_CM/,C21440B Region 00_03_44_576 to 00_04_02_522 (03 _ 04).wav
5189,2,360,4350,Programs/21/21440/A21440/From_CM/,C21440B Region 00_06_22_037 to 00_06_42_943 (05 _ 06).wav
5190,2,9960,13950,Programs/21/21440/A21440/From_CM/,C21440B Region 00_06_22_037 to 00_06_42_943 (05 _ 06).wav
5191,2,240,4230,Programs/21/21440/A21440/From_CM/,C21440B Region 00_08_33_834 to 00_08_57_173 (07 _ 08).wav
5192,2,12060,16050,Programs/21/21440/A21440/From_CM/,C21440B Region 00_08_33_834 to 00_08_57_173 (07 _ 08).wav
5193,2,330,4320,Programs/21/21440/A21440/From_CM/,C21440B Region 00_12_36_181 to 00_12_54_527 (09 _ 10).wav
5194,2,240,4230,Programs/21/21440/A21440/From_CM/,C21440B Region 00_14_27_626 to 00_14_45_034 (11 _ 12).wav
5195,2,150,4140,Programs/21/21510/A21510/From_CM/,C21510A Region 00_00_00_000 to 00_01_03_487 (01 _ 02).wav
5196,2,24360,28350,Programs/21/21510/A21510/From_CM/,C21510A Region 00_00_00_000 to 00_01_03_487 (01 _ 02).wav
5197,2,49020,53010,Programs/21/21510/A21510/From_CM/,C21510A Region 00_00_00_000 to 00_01_03_487 (01 _ 02).wav
5198,2,420,4410,Programs/21/21510/A21510/From_CM/,C21510B Region 00_00_00_000 to 00_01_32_501 (01 _ 02).wav
5199,2,12210,16200,Programs/21/21510/A21510/From_CM/,C21510B Region 00_00_00_000 to 00_01_32_501 (01 _ 02).wav
5200,2,24300,28290,Programs/21/21510/A21510/From_CM/,C21510B Region 00_00_00_000 to 00_01_32_501 (01 _ 02).wav
5201,2,48990,52980,Programs/21/21510/A21510/From_CM/,C21510B Region 00_00_00_000 to 00_01_32_501 (01 _ 02).wav
5202,2,75300,79290,Programs/21/21510/A21510/From_CM/,C21510B Region 00_00_00_000 to 00_01_32_501 (01 _ 02).wav
5203,2,570,4560,Programs/21/21510/A21510/From_CM/,C21510B Region 00_18_55_445 to 00_19_49_511 (08 _ 09).wav
5204,2,240,4230,Programs/21/21441/A21441/From_CM/,C21441A Region 00_00_00_000 to 00_00_52_693 (01 _ 02).wav
5205,2,30,4020,Programs/21/21441/A21441/From_CM/,C21441A Region 00_02_55_658 to 00_03_30_069 (03 _ 04).wav
5206,2,360,4350,Programs/21/21441/A21441/From_CM/,C21441A Region 00_04_40_213 to 00_05_14_911 (05 _ 06).wav
5207,2,240,4230,Programs/21/21441/A21441/From_CM/,C21441A Region 00_07_03_488 to 00_07_41_013 (07 _ 08).wav
5208,2,0,3990,Programs/21/21441/A21441/From_CM/,C21441A Region 00_12_14_805 to 00_13_20_682 (09 _ 10).wav
5209,2,270,4260,Programs/21/21441/A21441/From_CM/,C21441B Region 00_00_00_000 to 00_00_47_957 (01 _ 02).wav
5210,2,24180,28170,Programs/21/21441/A21441/From_CM/,C21441B Region 00_00_00_000 to 00_00_47_957 (01 _ 02).wav
5211,2,150,4140,Programs/21/21441/A21441/From_CM/,C21441B Region 00_03_17_376 to 00_03_42_453 (03 _ 04).wav
5212,2,12120,16110,Programs/21/21441/A21441/From_CM/,C21441B Region 00_03_17_376 to 00_03_42_453 (03 _ 04).wav
5213,2,0,3990,Programs/21/21441/A21441/From_CM/,C21441B Region 00_06_25_984 to 00_06_50_389 (05 _ 06).wav
5214,2,0,3990,Programs/21/21441/A21441/From_CM/,C21441B Region 00_09_59_808 to 00_10_24_575 (07 _ 08).wav
5215,2,12270,16260,Programs/21/21441/A21441/From_CM/,C21441B Region 00_09_59_808 to 00_10_24_575 (07 _ 08).wav
5216,2,0,3990,Programs/21/21441/A21441/From_CM/,C21441B Region 00_12_10_986 to 00_13_25_151 (09 _ 10).wav
5217,2,240,4230,Programs/21/21430/A21430/From_CM/,C21430A Region 00_00_00_000 to 00_01_06_922 (01 _ 02).wav
5218,2,240,4230,Programs/21/21430/A21430/From_CM/,C21430A Region 00_03_51_632 to 00_04_24_959 (03 _ 04).wav
5219,2,270,4260,Programs/21/21430/A21430/From_CM/,C21430A Region 00_07_30_496 to 00_08_01_269 (05 _ 06).wav
5220,2,270,4260,Programs/21/21430/A21430/From_CM/,C21430A Region 00_10_07_914 to 00_10_41_471 (07 _ 08).wav
5221,2,13500,17490,Programs/21/21430/A21430/From_CM/,C21430A Region 00_10_07_914 to 00_10_41_471 (07 _ 08).wav
5222,2,18510,22500,Programs/21/21430/A21430/From_CM/,C21430A Region 00_10_07_914 to 00_10_41_471 (07 _ 08).wav
5223,2,330,4320,Programs/21/21430/A21430/From_CM/,C21430A Region 00_13_45_088 to 00_14_18_538 (09 _ 10).wav
5224,2,240,4230,Programs/21/21430/A21430/From_CM/,C21430A Region 00_16_31_488 to 00_17_02_437 (11 _ 12).wav
5225,2,360,4350,Programs/21/21430/A21430/From_CM/,C21430B Region 00_00_00_000 to 00_00_58_997 (01 _ 02).wav
5226,2,14490,18480,Programs/21/21430/A21430/From_CM/,C21430B Region 00_00_00_000 to 00_00_58_997 (01 _ 02).wav
5227,2,300,4290,Programs/21/21430/A21430/From_CM/,C21430B Region 00_03_04_853 to 00_03_38_197 (03 _ 04).wav
5228,2,240,4230,Programs/21/21430/A21430/From_CM/,C21430B Region 00_06_13_546 to 00_06_46_645 (05 _ 06).wav
5229,2,0,3990,Programs/21/21430/A21430/From_CM/,C21430B Region 00_10_38_037 to 00_11_13_781 (07 _ 08).wav
5230,2,12840,16830,Programs/21/21430/A21430/From_CM/,C21430B Region 00_10_38_037 to 00_11_13_781 (07 _ 08).wav
5231,2,17910,21900,Programs/21/21430/A21430/From_CM/,C21430B Region 00_10_38_037 to 00_11_13_781 (07 _ 08).wav
5232,2,210,4200,Programs/21/21430/A21430/From_CM/,C21430B Region 00_13_41_045 to 00_14_15_029 (09 _ 10).wav
5233,2,9180,13170,Programs/21/21430/A21430/From_CM/,C21430B Region 00_13_41_045 to 00_14_15_029 (09 _ 10).wav
5234,2,23460,27450,Programs/21/21430/A21430/From_CM/,C21430B Region 00_13_41_045 to 00_14_15_029 (09 _ 10).wav
5235,2,240,4230,Programs/21/21430/A21430/From_CM/,C21430B Region 00_17_25_546 to 00_17_58_911 (11 _ 12).wav
5236,2,16980,20970,Programs/21/21430/A21430/From_CM/,C21430B Region 00_17_25_546 to 00_17_58_911 (11 _ 12).wav
5237,2,300,4290,Programs/21/21870/A21870/From_CM/,C21870A Region 00_06_07_402 to 00_06_17_618 (03 _ 04).wav
5238,2,0,3990,Programs/21/21870/A21870/From_CM/,C21870B Region 00_20_31_658 to 00_20_43_857 (07 _ 08).wav
5239,2,270,4260,Programs/21/21870/A21870/From_CM/,C21870B Region 00_23_15_861 to 00_23_26_917 (09 _ 10).wav
5240,2,330,4320,Programs/21/21870/A21870/From_CM/,C21870B Region 00_25_52_399 to 00_26_02_562 (11 _ 12).wav
5241,2,0,3990,Programs/21/21920/A21920/MM/,A21920-01.wav
5242,2,750,4740,Programs/21/21920/A21920/MM/,A21920-03.wav
5243,2,1080,5070,Programs/21/21920/A21920/MM/,A21920-05.wav
5244,2,1020,5010,Programs/21/21920/A21920/MM/,A21920-07.wav
5245,2,1110,5100,Programs/21/21920/A21920/MM/,A21920-09.wav
5246,2,870,4860,Programs/21/21920/A21920/MM/,A21920-11.wav
5247,2,450,4440,Programs/21/21920/A21920/MM/,A21920-12.wav
5248,2,1170,5160,Programs/21/21920/A21920/MM/,A21920-14.wav
5249,2,1740,5730,Programs/21/21920/A21920/MM/,A21920-16.wav
5250,2,1080,5070,Programs/21/21920/A21920/MM/,A21920-18.wav
5251,2,1650,5640,Programs/21/21920/A21920/MM/,A21920-20.wav
5252,2,0,3990,Programs/22/22261/A22261/MM/,A22261-01.wav
5253,2,750,4740,Programs/22/22261/A22261/MM/,A22261-05.wav
5254,2,240,4230,Programs/22/22890/A22890/From_CM/,C22890B Region 00_12_58_581 to 00_13_31_349 (05 _ 06).wav
5255,2,330,4320,Programs/22/22860/A22860/From_CM/,A22860-04.wav
5256,2,0,3990,Programs/22/22860/A22860/From_CM/,A22860-11.wav
